481505.03619491	-1621170.25571167	163.4580131 -74.5260350055 25.782 58479.0859028
481505.03682442	-1621170.25741647	163.458013096 -74.5260349891 25.78 58479.0860764
481505.03881805	-1621170.25790865	163.458013036 -74.5260349797 25.777 58479.08625
481505.03954746	-1621170.26585895	163.458013089 -74.5260349089 25.77 58479.0864236
481505.03843383	-1621170.25630402	163.458013033 -74.5260349946 25.78 58479.0865972
481505.03868808	-1621170.25519034	163.458013014 -74.5260350036 25.78 58479.0867708
481505.04430574	-1621170.26052371	163.458012883 -74.5260349429 25.769 58479.0869444
481505.03879161	-1621170.25460590	163.458013005 -74.5260350084 25.782 58479.0871181
481505.03698107	-1621170.25597418	163.458013077 -74.5260350012 25.786 58479.0872917
481505.03621380	-1621170.25577527	163.4580131 -74.5260350049 25.786 58479.0874653
481505.03664565	-1621170.25857695	163.458013113 -74.5260349795 25.771 58479.0876389
481505.03932461	-1621170.25878484	163.458013028 -74.5260349708 25.78 58479.0878125
481505.03553723	-1621170.25432668	163.458013108 -74.5260350192 25.795 58479.0879861
481505.03408346	-1621170.25140172	163.458013127 -74.5260350483 25.805 58479.0881597
481505.03525646	-1621170.25193000	163.458013094 -74.5260350407 25.798 58479.0883333
481505.04029200	-1621170.25613279	163.458012971 -74.5260349913 25.778 58479.0885069
481505.03544116	-1621170.24985648	163.458013068 -74.5260350582 25.799 58479.0886806
481505.03615972	-1621170.25414180	163.458013086 -74.5260350192 25.787 58479.0888542
481505.03730943	-1621170.25137792	163.458013022 -74.5260350402 25.792 58479.0890278
481505.03173616	-1621170.24702339	163.458013161 -74.5260350923 25.802 58479.0892014
481505.03493057	-1621170.24668599	163.458013054 -74.526035087 25.795 58479.089375
481505.03307252	-1621170.24716864	163.458013119 -74.5260350876 25.797 58479.0895486
481505.03355736	-1621170.24880105	163.458013119 -74.5260350722 25.792 58479.0897222
481505.03463305	-1621170.24972737	163.458013093 -74.5260350614 25.791 58479.0898958
481505.02956433	-1621170.24914496	163.458013252 -74.5260350795 25.795 58479.0900694
481505.03377431	-1621170.24880583	163.458013112 -74.5260350716 25.799 58479.0902431
481505.03211352	-1621170.24715355	163.45801315 -74.5260350902 25.797 58479.0904167
481505.03228353	-1621170.24772596	163.45801315 -74.5260350848 25.798 58479.0905903
481505.02893494	-1621170.24775157	163.458013259 -74.5260350932 25.805 58479.0907639
481505.03284608	-1621170.24702826	163.458013125 -74.5260350894 25.796 58479.0909375
481505.03379974	-1621170.24951346	163.458013118 -74.5260350654 25.79 58479.0911111
481505.03132688	-1621170.24564537	163.458013161 -74.5260351053 25.799 58479.0912847
481505.03115045	-1621170.24474035	163.458013158 -74.5260351136 25.801 58479.0914583
481505.03304676	-1621170.24563056	163.458013105 -74.526035101 25.793 58479.0916319
481505.03315938	-1621170.24414368	163.458013087 -74.5260351136 25.791 58479.0918056
481505.03321266	-1621170.24370105	163.458013081 -74.5260351173 25.796 58479.0919792
481505.03032413	-1621170.24631233	163.4580132 -74.5260351021 25.802 58479.0921528
481505.03061676	-1621170.24688292	163.458013196 -74.5260350964 25.8 58479.0923264
481505.03297738	-1621170.24508595	163.458013102 -74.5260351059 25.793 58479.0925
481505.03214048	-1621170.24371958	163.458013116 -74.5260351199 25.797 58479.0926736
481505.03432092	-1621170.24753610	163.458013082 -74.5260350812 25.79 58479.0928472
481505.03152183	-1621170.24567975	163.458013155 -74.5260351045 25.796 58479.0930208
481505.03041838	-1621170.24611131	163.458013195 -74.5260351036 25.799 58479.0931944
481505.03041002	-1621170.24888224	163.458013222 -74.5260350796 25.79 58479.0933681
481505.03109269	-1621170.24983301	163.458013209 -74.5260350696 25.783 58479.0935417
481505.02870200	-1621170.24707096	163.45801326 -74.5260350997 25.797 58479.0937153
481505.03005999	-1621170.24625236	163.458013208 -74.5260351033 25.793 58479.0938889
481505.03074581	-1621170.24721372	163.458013195 -74.5260350932 25.795 58479.0940625
481505.02980954	-1621170.24903752	163.458013243 -74.5260350798 25.789 58479.0942361
481505.02984320	-1621170.24666280	163.458013219 -74.5260351003 25.791 58479.0944097
481505.03214557	-1621170.24871282	163.458013164 -74.5260350766 25.786 58479.0945833
481505.03131186	-1621170.24746086	163.458013179 -74.5260350896 25.793 58479.0947569
481505.02877119	-1621170.24709656	163.458013258 -74.5260350993 25.79 58479.0949306
481505.02779601	-1621170.24588662	163.458013278 -74.5260351123 25.79 58479.0951042
481505.02730979	-1621170.24881102	163.458013322 -74.5260350882 25.791 58479.0952778
481505.03089709	-1621170.24813775	163.458013199 -74.5260350848 25.778 58479.0954514
481505.02846358	-1621170.24844526	163.458013281 -74.5260350884 25.787 58479.095625
481505.02853341	-1621170.25013173	163.458013295 -74.5260350736 25.782 58479.0957986
481505.02780937	-1621170.24790131	163.458013297 -74.5260350948 25.781 58479.0959722
481505.02849171	-1621170.24802163	163.458013276 -74.526035092 25.778 58479.0961458
481505.02799504	-1621170.24831911	163.458013295 -74.5260350907 25.778 58479.0963194
481505.02790559	-1621170.24470055	163.458013263 -74.5260351223 25.783 58479.0964931
481505.02967387	-1621170.24785508	163.458013236 -74.5260350904 25.774 58479.0966667
481505.02643459	-1621170.24596799	163.458013323 -74.5260351151 25.785 58479.0968403
481505.02710801	-1621170.24740597	163.458013315 -74.5260351009 25.773 58479.0970139
481505.02974346	-1621170.24891873	163.458013244 -74.526035081 25.771 58479.0971875
481505.03142851	-1621170.24826829	163.458013183 -74.5260350823 25.768 58479.0973611
481505.02912957	-1621170.24695551	163.458013245 -74.5260350996 25.767 58479.0975347
481505.02877438	-1621170.24721096	163.458013259 -74.5260350983 25.772 58479.0977083
481505.02825918	-1621170.24837908	163.458013287 -74.5260350895 25.769 58479.0978819
481505.02816731	-1621170.24661840	163.458013273 -74.526035105 25.771 58479.0980556
481505.02999472	-1621170.24820966	163.458013229 -74.5260350865 25.763 58479.0982292
481505.02759629	-1621170.24977563	163.458013322 -74.5260350791 25.768 58479.0984028
481505.02686276	-1621170.24740960	163.458013323 -74.5260351015 25.776 58479.0985764
481505.02867775	-1621170.24937368	163.458013283 -74.5260350798 25.772 58479.09875
481505.02736509	-1621170.24547245	163.458013288 -74.526035117 25.77 58479.0989236
481505.02944824	-1621170.24979080	163.458013262 -74.5260350742 25.764 58479.0990972
481505.03212337	-1621170.24822340	163.45801316 -74.5260350809 25.762 58479.0992708
481505.02988574	-1621170.25095281	163.458013259 -74.526035063 25.763 58479.0994444
481505.03060429	-1621170.24715194	163.458013199 -74.5260350941 25.763 58479.0996181
481505.03147901	-1621170.24874931	163.458013186 -74.526035078 25.753 58479.0997917
481505.02772509	-1621170.24948360	163.458013315 -74.5260350813 25.764 58479.0999653
481505.03412996	-1621170.24969223	163.458013109 -74.526035063 25.751 58479.1001389
481505.03153919	-1621170.24988495	163.458013195 -74.526035068 25.758 58479.1003125
481505.03149854	-1621170.25047379	163.458013202 -74.526035063 25.753 58479.1004861
481505.03261480	-1621170.25060366	163.458013167 -74.526035059 25.747 58479.1006597
481505.03017361	-1621170.24736060	163.458013215 -74.5260350934 25.752 58479.1008333
481505.03310856	-1621170.25091841	163.458013154 -74.526035055 25.749 58479.1010069
481505.03276462	-1621170.24779070	163.458013135 -74.526035083 25.75 58479.1011806
481505.03072659	-1621170.24631968	163.458013187 -74.526035101 25.754 58479.1013542
481505.03249241	-1621170.25122830	163.458013177 -74.5260350539 25.752 58479.1015278
481505.03183622	-1621170.24559791	163.458013144 -74.5260351044 25.757 58479.1017014
481505.03307627	-1621170.24873631	163.458013134 -74.526035074 25.749 58479.101875
481505.03314836	-1621170.24814967	163.458013126 -74.5260350789 25.746 58479.1020486
481505.03045652	-1621170.24717275	163.458013204 -74.5260350943 25.746 58479.1022222
481505.03523038	-1621170.24956149	163.458013072 -74.5260350613 25.734 58479.1023958
481505.03057257	-1621170.24642311	163.458013193 -74.5260351005 25.752 58479.1025694
481505.02896582	-1621170.24630049	163.458013244 -74.5260351057 25.757 58479.1027431
481505.02917389	-1621170.24772674	163.458013251 -74.5260350928 25.757 58479.1029167
481505.02759128	-1621170.24499000	163.458013276 -74.5260351206 25.758 58479.1030903
481505.03116942	-1621170.24501156	163.45801316 -74.5260351112 25.754 58479.1032639
481505.02946314	-1621170.24766390	163.458013241 -74.5260350926 25.75 58479.1034375
481505.02870184	-1621170.24665574	163.458013256 -74.5260351033 25.766 58479.1036111
481505.03438598	-1621170.24505977	163.458013056 -74.5260351025 25.75 58479.1037847
481505.02907666	-1621170.24833238	163.45801326 -74.5260350878 25.752 58479.1039583
481505.03022952	-1621170.24557911	163.458013196 -74.5260351087 25.76 58479.1041319
481505.03212345	-1621170.24843101	163.458013162 -74.5260350791 25.749 58479.1043056
481505.03366751	-1621170.24906825	163.458013118 -74.5260350696 25.748 58479.1044792
481505.02942330	-1621170.25032883	163.458013268 -74.5260350696 25.756 58479.1046528
481505.03112454	-1621170.25087325	163.458013218 -74.5260350605 25.758 58479.1048264
481505.03259231	-1621170.24938760	163.458013156 -74.5260350696 25.752 58479.105
481505.03163542	-1621170.24668419	163.458013161 -74.5260350955 25.747 58479.1051736
481505.02947355	-1621170.25018702	163.458013265 -74.5260350707 25.758 58479.1053472
481505.03330456	-1621170.24556553	163.458013096 -74.5260351009 25.763 58479.1055208
481505.02838237	-1621170.24983053	163.458013297 -74.5260350766 25.765 58479.1056944
481505.03076841	-1621170.24874119	163.458013209 -74.5260350799 25.758 58479.1058681
481505.03229641	-1621170.24849499	163.458013157 -74.5260350781 25.756 58479.1060417
481505.03240305	-1621170.24781735	163.458013147 -74.5260350837 25.755 58479.1062153
481505.03221132	-1621170.24800118	163.458013155 -74.5260350826 25.754 58479.1063889
481505.02954080	-1621170.24522997	163.458013215 -74.5260351135 25.765 58479.1065625
481505.02993858	-1621170.24936832	163.458013242 -74.5260350766 25.753 58479.1067361
481505.02887912	-1621170.24974067	163.45801328 -74.5260350761 25.758 58479.1069097
481505.02949874	-1621170.25027182	163.458013265 -74.5260350699 25.751 58479.1070833
481505.02964921	-1621170.24911975	163.458013249 -74.5260350795 25.754 58479.1072569
481505.03101075	-1621170.24934979	163.458013207 -74.526035074 25.749 58479.1074306
481505.02992425	-1621170.24486231	163.458013199 -74.5260351157 25.761 58479.1076042
481505.03213705	-1621170.25106854	163.458013187 -74.5260350562 25.753 58479.1077778
481505.02826790	-1621170.24654239	163.458013269 -74.5260351054 25.758 58479.1079514
481505.03079012	-1621170.24798495	163.458013201 -74.5260350864 25.758 58479.108125
481505.02924029	-1621170.24867598	163.458013258 -74.5260350844 25.757 58479.1082986
481505.02923048	-1621170.24770993	163.458013249 -74.5260350928 25.763 58479.1084722
481505.03054459	-1621170.24726195	163.458013202 -74.5260350933 25.76 58479.1086458
481505.03020518	-1621170.24767421	163.458013217 -74.5260350906 25.76 58479.1088194
481505.02860513	-1621170.24861085	163.458013278 -74.5260350866 25.748 58479.1089931
481505.02929583	-1621170.24596024	163.45801323 -74.5260351078 25.752 58479.1091667
481505.03222286	-1621170.24534465	163.458013129 -74.5260351056 25.757 58479.1093403
481505.02987121	-1621170.24592776	163.458013211 -74.5260351066 25.758 58479.1095139
481505.03141531	-1621170.24666881	163.458013168 -74.5260350962 25.754 58479.1096875
481505.03013527	-1621170.24578013	163.458013201 -74.5260351072 25.757 58479.1098611
481505.03435607	-1621170.24900217	163.458013095 -74.5260350684 25.749 58479.1100347
481505.03276042	-1621170.24508117	163.458013109 -74.5260351065 25.759 58479.1102083
481505.02998116	-1621170.24567594	163.458013205 -74.5260351085 25.756 58479.1103819
481505.03009050	-1621170.24386704	163.458013184 -74.5260351239 25.762 58479.1105556
481505.03125745	-1621170.24499695	163.458013157 -74.5260351111 25.757 58479.1107292
481505.03232571	-1621170.24299553	163.458013103 -74.5260351257 25.768 58479.1109028
481505.03065648	-1621170.24390657	163.458013166 -74.5260351221 25.763 58479.1110764
481505.03083263	-1621170.24408496	163.458013162 -74.5260351201 25.753 58479.11125
481505.02955634	-1621170.24476395	163.45801321 -74.5260351175 25.757 58479.1114236
481505.03238977	-1621170.24601026	163.45801313 -74.5260350994 25.757 58479.1115972
481505.02976707	-1621170.24495513	163.458013205 -74.5260351153 25.756 58479.1117708
481505.03082754	-1621170.24717791	163.458013192 -74.5260350933 25.763 58479.1119444
481505.02747423	-1621170.24314452	163.458013262 -74.5260351369 25.771 58479.1121181
481505.02919452	-1621170.24416776	163.458013216 -74.5260351236 25.768 58479.1122917
481505.02984901	-1621170.24543834	163.458013207 -74.5260351109 25.759 58479.1124653
481505.03012320	-1621170.24708719	163.458013214 -74.5260350959 25.765 58479.1126389
481505.02826107	-1621170.24517173	163.458013256 -74.5260351173 25.764 58479.1128125
481505.02574005	-1621170.24684331	163.458013354 -74.5260351093 25.761 58479.1129861
481505.02813215	-1621170.24515234	163.45801326 -74.5260351178 25.766 58479.1131597
481505.02884687	-1621170.24766237	163.458013261 -74.5260350942 25.765 58479.1133333
481505.02865768	-1621170.24629973	163.458013254 -74.5260351065 25.763 58479.1135069
481505.02976179	-1621170.24752906	163.45801323 -74.526035093 25.764 58479.1136806
481505.02867056	-1621170.24706877	163.458013261 -74.5260350998 25.759 58479.1138542
481505.02598845	-1621170.24685028	163.458013346 -74.5260351086 25.766 58479.1140278
481505.02812925	-1621170.24576457	163.458013266 -74.5260351125 25.768 58479.1142014
481505.02715177	-1621170.24672394	163.458013307 -74.5260351067 25.769 58479.114375
481505.03210165	-1621170.24897964	163.458013168 -74.5260350744 25.76 58479.1145486
481505.02677606	-1621170.25084978	163.458013359 -74.5260350719 25.751 58479.1147222
481505.02747362	-1621170.24967364	163.458013325 -74.5260350803 25.757 58479.1148958
481505.02704323	-1621170.25060894	163.458013348 -74.5260350733 25.753 58479.1150694
481505.02394530	-1621170.24836840	163.458013427 -74.5260351007 25.754 58479.1152431
481505.02574252	-1621170.24508923	163.458013337 -74.5260351245 25.772 58479.1154167
481505.02266125	-1621170.24528921	163.458013439 -74.5260351307 25.76 58479.1155903
481505.02442615	-1621170.24781032	163.458013406 -74.5260351043 25.761 58479.1157639
481505.02521497	-1621170.24683778	163.458013371 -74.5260351107 25.759 58479.1159375
481505.02440362	-1621170.24649046	163.458013394 -74.5260351158 25.764 58479.1161111
481505.02614599	-1621170.24769170	163.458013349 -74.5260351009 25.756 58479.1162847
481505.02542300	-1621170.24816021	163.458013377 -74.5260350987 25.757 58479.1164583
481505.02478703	-1621170.24601899	163.458013377 -74.5260351189 25.757 58479.1166319
481505.02450719	-1621170.24600982	163.458013386 -74.5260351197 25.758 58479.1168056
481505.02190880	-1621170.24275578	163.458013439 -74.5260351546 25.763 58479.1169792
481505.02218674	-1621170.24597230	163.458013461 -74.526035126 25.76 58479.1171528
481505.02273956	-1621170.24451617	163.458013429 -74.5260351372 25.765 58479.1173264
481505.02205770	-1621170.24564150	163.458013462 -74.5260351292 25.762 58479.1175
481505.02287841	-1621170.24581301	163.458013437 -74.5260351256 25.754 58479.1176736
481505.02324236	-1621170.24382467	163.458013406 -74.5260351419 25.756 58479.1178472
481505.02306981	-1621170.24479874	163.458013421 -74.5260351339 25.758 58479.1180208
481505.02387833	-1621170.24596590	163.458013406 -74.5260351217 25.753 58479.1181944
481505.02354671	-1621170.25024014	163.458013458 -74.5260350855 25.747 58479.1183681
481505.02144890	-1621170.24867152	163.458013511 -74.5260351045 25.744 58479.1185417
481505.02372903	-1621170.25012832	163.458013451 -74.526035086 25.749 58479.1187153
481505.02159344	-1621170.24843249	163.458013504 -74.5260351062 25.751 58479.1188889
481505.02250868	-1621170.24912961	163.458013481 -74.5260350978 25.749 58479.1190625
481505.02167526	-1621170.24860429	163.458013503 -74.5260351045 25.756 58479.1192361
481505.02523261	-1621170.25176961	163.458013418 -74.5260350679 25.745 58479.1194097
481505.02165374	-1621170.24987956	163.458013516 -74.5260350935 25.741 58479.1195833
481505.02314469	-1621170.25137465	163.458013482 -74.5260350767 25.749 58479.1197569
481505.02337258	-1621170.25525201	163.458013512 -74.5260350425 25.746 58479.1199306
481505.02229520	-1621170.24996588	163.458013496 -74.5260350911 25.746 58479.1201042
481505.02460984	-1621170.25122786	163.458013433 -74.5260350742 25.743 58479.1202778
481505.02223264	-1621170.25079193	163.458013506 -74.5260350841 25.745 58479.1204514
481505.02276426	-1621170.25144150	163.458013495 -74.5260350771 25.75 58479.120625
481505.02061281	-1621170.24938126	163.458013545 -74.5260351005 25.742 58479.1207986
481505.01989333	-1621170.25079462	163.458013582 -74.5260350901 25.744 58479.1209722
481505.02335175	-1621170.25020576	163.458013464 -74.5260350863 25.744 58479.1211458
481505.02356947	-1621170.25218283	163.458013476 -74.5260350686 25.746 58479.1213194
481505.02440435	-1621170.24835895	163.458013412 -74.5260350996 25.746 58479.1214931
481505.02471402	-1621170.25230430	163.45801344 -74.5260350646 25.738 58479.1216667
481505.02447180	-1621170.25200712	163.458013445 -74.5260350678 25.738 58479.1218403
481505.02585550	-1621170.25262278	163.458013406 -74.5260350589 25.739 58479.1220139
481505.02672226	-1621170.24994294	163.458013352 -74.5260350799 25.748 58479.1221875
481505.02505347	-1621170.25199584	163.458013426 -74.5260350664 25.742 58479.1223611
481505.02116571	-1621170.24813273	163.458013515 -74.5260351099 25.755 58479.1225347
481505.02286081	-1621170.24907117	163.458013469 -74.5260350974 25.747 58479.1227083
481505.02769017	-1621170.24864036	163.458013308 -74.5260350887 25.744 58479.1228819
481505.02099634	-1621170.24922120	163.458013531 -74.5260351009 25.744 58479.1230556
481505.02429509	-1621170.25037546	163.458013435 -74.5260350824 25.739 58479.1232292
481505.02434179	-1621170.24918500	163.458013422 -74.5260350926 25.743 58479.1234028
481505.02298679	-1621170.24959898	163.45801347 -74.5260350925 25.746 58479.1235764
481505.02095339	-1621170.24389315	163.458013481 -74.5260351472 25.747 58479.12375
481505.02480838	-1621170.24432850	163.45801336 -74.5260351335 25.747 58479.1239236
481505.02237677	-1621170.24951485	163.458013489 -74.5260350948 25.749 58479.1240972
481505.02235389	-1621170.24726074	163.458013468 -74.5260351144 25.753 58479.1242708
481505.02329411	-1621170.24752364	163.45801344 -74.5260351097 25.754 58479.1244444
481505.02485380	-1621170.24790247	163.458013393 -74.5260351024 25.749 58479.1246181
481505.02443616	-1621170.24929539	163.45801342 -74.5260350914 25.752 58479.1247917
481505.02155723	-1621170.24426750	163.458013465 -74.5260351424 25.756 58479.1249653
481505.02367038	-1621170.24485107	163.458013402 -74.5260351319 25.752 58479.1251389
481505.02192854	-1621170.24499929	163.45801346 -74.5260351351 25.762 58479.1253125
481505.02218238	-1621170.24284755	163.458013431 -74.5260351531 25.755 58479.1254861
481505.02369904	-1621170.24577691	163.45801341 -74.5260351238 25.76 58479.1256597
481505.02282388	-1621170.24303768	163.458013412 -74.5260351498 25.759 58479.1258333
481505.02124829	-1621170.24219063	163.458013455 -74.5260351612 25.772 58479.1260069
481505.02236184	-1621170.24345176	163.458013431 -74.5260351474 25.773 58479.1261806
481505.02372366	-1621170.24440844	163.458013396 -74.5260351356 25.762 58479.1263542
481505.02430412	-1621170.24128302	163.458013347 -74.5260351612 25.769 58479.1265278
481505.02440915	-1621170.24453936	163.458013375 -74.5260351327 25.756 58479.1267014
481505.02403720	-1621170.24214669	163.458013364 -74.5260351544 25.764 58479.126875
481505.02441904	-1621170.24571302	163.458013386 -74.5260351225 25.759 58479.1270486
481505.02261269	-1621170.24170465	163.458013406 -74.5260351619 25.767 58479.1272222
481505.02508286	-1621170.24670398	163.458013374 -74.5260351122 25.758 58479.1273958
481505.02617239	-1621170.24280447	163.458013301 -74.5260351432 25.764 58479.1275694
481505.02243574	-1621170.23945016	163.45801339 -74.5260351819 25.773 58479.1277431
481505.02570574	-1621170.23947096	163.458013284 -74.5260351733 25.772 58479.1279167
481505.02476976	-1621170.24202140	163.458013339 -74.5260351536 25.767 58479.1280903
481505.02505492	-1621170.23956044	163.458013306 -74.5260351742 25.766 58479.1282639
481505.02523176	-1621170.24150352	163.458013319 -74.5260351569 25.77 58479.1284375
481505.02495417	-1621170.23922124	163.458013306 -74.5260351774 25.771 58479.1286111
481505.02417778	-1621170.23982096	163.458013337 -74.5260351742 25.768 58479.1287847
481505.02335651	-1621170.23819619	163.458013348 -74.5260351904 25.779 58479.1289583
481505.02292268	-1621170.23839425	163.458013364 -74.5260351898 25.774 58479.1291319
481505.02340995	-1621170.23816878	163.458013346 -74.5260351905 25.778 58479.1293056
481505.02106181	-1621170.23969674	163.458013437 -74.5260351833 25.776 58479.1294792
481505.02166060	-1621170.23518165	163.458013374 -74.5260352209 25.779 58479.1296528
481505.02228425	-1621170.23800711	163.458013381 -74.5260351948 25.777 58479.1298264
481505.02328971	-1621170.23620890	163.458013331 -74.5260352078 25.773 58479.13
481505.02164118	-1621170.23376858	163.458013361 -74.5260352332 25.78 58479.1301736
481505.01855770	-1621170.23634548	163.458013486 -74.5260352188 25.774 58479.1303472
481505.02028574	-1621170.23304071	163.458013398 -74.526035243 25.781 58479.1305208
481505.02134601	-1621170.23474446	163.45801338 -74.5260352255 25.777 58479.1306944
481505.02361705	-1621170.23710370	163.458013329 -74.5260351992 25.78 58479.1308681
481505.02040897	-1621170.23459597	163.458013409 -74.5260352292 25.778 58479.1310417
481505.02125878	-1621170.23683518	163.458013403 -74.5260352076 25.774 58479.1312153
481505.02222875	-1621170.23274046	163.458013332 -74.5260352406 25.778 58479.1313889
481505.01978955	-1621170.23458385	163.458013429 -74.5260352309 25.783 58479.1315625
481505.02094746	-1621170.23672001	163.458013412 -74.5260352094 25.782 58479.1317361
481505.02015113	-1621170.23455720	163.458013417 -74.5260352302 25.782 58479.1319097
481505.02002269	-1621170.23578348	163.458013433 -74.5260352199 25.78 58479.1320833
481505.02072937	-1621170.23380869	163.458013391 -74.5260352352 25.781 58479.1322569
481505.02119291	-1621170.23723540	163.458013409 -74.5260352043 25.775 58479.1324306
481505.02080510	-1621170.23447832	163.458013395 -74.5260352292 25.786 58479.1326042
481505.02145729	-1621170.23791820	163.458013407 -74.5260351977 25.78 58479.1327778
481505.02019916	-1621170.23679230	163.458013437 -74.5260352107 25.775 58479.1329514
481505.01800407	-1621170.23572552	163.458013498 -74.5260352256 25.78 58479.133125
481505.02076582	-1621170.23859652	163.458013436 -74.5260351936 25.776 58479.1332986
481505.02085095	-1621170.23919414	163.458013439 -74.5260351882 25.776 58479.1334722
481505.02106011	-1621170.23533693	163.458013395 -74.5260352211 25.775 58479.1336458
481505.02073002	-1621170.23546957	163.458013407 -74.5260352208 25.777 58479.1338194
481505.02057022	-1621170.23690126	163.458013426 -74.5260352088 25.781 58479.1339931
481505.02122923	-1621170.23362562	163.458013373 -74.5260352355 25.786 58479.1341667
481505.02046527	-1621170.23385253	163.4580134 -74.5260352355 25.783 58479.1343403
481505.02319623	-1621170.23838221	163.458013355 -74.5260351892 25.775 58479.1345139
481505.02341048	-1621170.23951824	163.458013359 -74.5260351788 25.77 58479.1346875
481505.02172990	-1621170.23551866	163.458013375 -74.5260352178 25.776 58479.1348611
481505.02156994	-1621170.23653512	163.45801339 -74.5260352094 25.779 58479.1350347
481505.01950672	-1621170.23497930	163.458013442 -74.5260352282 25.777 58479.1352083
481505.02325189	-1621170.23597789	163.45801333 -74.5260352099 25.777 58479.1353819
481505.02093535	-1621170.23792327	163.458013424 -74.526035199 25.772 58479.1355556
481505.02155065	-1621170.23543347	163.45801338 -74.526035219 25.769 58479.1357292
481505.02059097	-1621170.23365370	163.458013394 -74.5260352369 25.772 58479.1359028
481505.02086871	-1621170.23635120	163.458013411 -74.5260352128 25.769 58479.1360764
481505.02236417	-1621170.23330007	163.458013333 -74.5260352354 25.774 58479.13625
481505.02394331	-1621170.23519577	163.4580133 -74.5260352149 25.774 58479.1364236
481505.02189838	-1621170.23214647	163.458013337 -74.5260352466 25.78 58479.1365972
481505.02116364	-1621170.23475249	163.458013386 -74.5260352259 25.767 58479.1367708
481505.02013764	-1621170.23223109	163.458013395 -74.5260352504 25.775 58479.1369444
481505.02081224	-1621170.23667942	163.458013416 -74.5260352101 25.777 58479.1371181
481505.02182758	-1621170.23605487	163.458013377 -74.5260352129 25.774 58479.1372917
481505.02395566	-1621170.23461534	163.458013294 -74.5260352199 25.775 58479.1374653
481505.02366404	-1621170.23663987	163.458013323 -74.5260352031 25.774 58479.1376389
481505.02212244	-1621170.23424855	163.45801335 -74.5260352278 25.776 58479.1378125
481505.02168780	-1621170.23237051	163.458013346 -74.5260352452 25.779 58479.1379861
481505.02073531	-1621170.23289565	163.458013382 -74.5260352431 25.779 58479.1381597
481505.02373278	-1621170.23552361	163.45801331 -74.5260352126 25.777 58479.1383333
481505.02267396	-1621170.23755684	163.458013364 -74.5260351977 25.771 58479.1385069
481505.02429597	-1621170.23648679	163.458013301 -74.5260352028 25.771 58479.1386806
481505.02203513	-1621170.23613165	163.458013371 -74.5260352117 25.773 58479.1388542
481505.02145927	-1621170.23491846	163.458013378 -74.5260352237 25.778 58479.1390278
481505.02350642	-1621170.23559084	163.458013318 -74.5260352126 25.773 58479.1392014
481505.02182952	-1621170.23295132	163.458013347 -74.5260352398 25.781 58479.139375
481505.02286181	-1621170.23549392	163.458013338 -74.5260352151 25.763 58479.1395486
481505.02186790	-1621170.23463559	163.458013362 -74.5260352251 25.778 58479.1397222
481505.02115396	-1621170.23409786	163.45801338 -74.5260352316 25.776 58479.1398958
481505.01968558	-1621170.23402643	163.458013427 -74.526035236 25.773 58479.1400694
481505.02129494	-1621170.23281018	163.458013363 -74.5260352424 25.769 58479.1402431
481505.02063169	-1621170.23327248	163.458013389 -74.5260352401 25.775 58479.1404167
481505.02201374	-1621170.23771833	163.458013387 -74.526035198 25.769 58479.1405903
481505.02146564	-1621170.23514727	163.45801338 -74.5260352217 25.775 58479.1407639
481505.02111162	-1621170.23841307	163.458013423 -74.5260351943 25.761 58479.1409375
481505.02272978	-1621170.23556773	163.458013343 -74.5260352148 25.769 58479.1411111
481505.02151319	-1621170.23613671	163.458013388 -74.526035213 25.768 58479.1412847
481505.02233709	-1621170.23642262	163.458013364 -74.5260352084 25.766 58479.1414583
481505.01963871	-1621170.23480168	163.458013436 -74.5260352294 25.762 58479.1416319
481505.02071174	-1621170.23696305	163.458013422 -74.5260352079 25.758 58479.1418056
481505.02058560	-1621170.23602002	163.458013417 -74.5260352164 25.755 58479.1419792
481505.01923952	-1621170.23511634	163.458013452 -74.5260352277 25.761 58479.1421528
481505.01971762	-1621170.23558570	163.458013441 -74.5260352224 25.761 58479.1423264
481505.02093563	-1621170.23864990	163.458013431 -74.5260351927 25.754 58479.1425
481505.01855516	-1621170.23789195	163.458013501 -74.5260352054 25.754 58479.1426736
481505.02153313	-1621170.23889924	163.458013414 -74.526035189 25.743 58479.1428472
481505.02107036	-1621170.23744483	163.458013415 -74.5260352028 25.755 58479.1430208
481505.01983500	-1621170.23826162	163.458013463 -74.5260351989 25.749 58479.1431944
481505.01970600	-1621170.23803462	163.458013465 -74.5260352012 25.743 58479.1433681
481505.01813288	-1621170.23543349	163.458013491 -74.5260352278 25.743 58479.1435417
481505.01615386	-1621170.24017396	163.458013601 -74.5260351918 25.745 58479.1437153
481505.01814317	-1621170.23764519	163.458013512 -74.5260352086 25.743 58479.1438889
481505.01645004	-1621170.23370701	163.458013529 -74.5260352471 25.744 58479.1440625
481505.01522251	-1621170.23848959	163.458013615 -74.5260352088 25.739 58479.1442361
481505.01530768	-1621170.23919101	163.458013619 -74.5260352025 25.741 58479.1444097
481505.01782309	-1621170.23926291	163.458013538 -74.5260351954 25.737 58479.1445833
481505.01733671	-1621170.23368590	163.4580135 -74.526035245 25.749 58479.1447569
481505.01780504	-1621170.23329302	163.458013481 -74.5260352472 25.755 58479.1449306
481505.01811673	-1621170.23434244	163.458013481 -74.5260352373 25.754 58479.1451042
