-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
22.56,1072.0
22.15,1129.0
20.5,1109.0
20.13,1005.0
18.99,679.6
18.1,161.6
17.01,90.2
15.59,105.3
12.73,22.94
10.92,0.269
10.31,0.0
8.84,0.0
8.04,0.0
7.316,0.0
6.574,0.0
6.461,0.0
6.242,0.0
7.275,0.0
6.428,5.185
6.555,24.53
11.16,70.38
15.06,522.1
17.01,799.9
18.4,962.0
19.76,1042.0
19.39,-9999.0
18.05,-9999.0
17.0,278.0
16.23,165.1
14.98,155.4
14.85,142.3
14.29,153.2
13.55,35.39
12.35,0.196
12.39,0.0
10.51,0.0
9.04,0.0
7.901,0.0
7.138,0.0
6.068,0.0
5.096,0.0
5.634,0.0
5.779,8.15
7.902,61.83
11.65,142.7
13.44,545.8
15.67,797.6
17.38,950.0
18.23,997.0
18.5,-9999.0
18.69,-9999.0
18.22,542.4
16.89,325.3
15.6,257.1
15.52,160.9
14.37,103.0
12.43,20.48
11.28,0.123
8.89,0.0
7.796,0.0
6.899,0.0
7.03,0.0
8.58,0.0
8.77,0.0
8.38,0.0
8.0,0.0
7.734,4.478
8.1,23.57
8.97,66.9
8.09,341.7
8.28,450.9
9.56,564.3
10.28,-9999.0
9.7,335.2
9.78,297.4
9.12,222.4
8.71,187.8
8.69,176.6
7.548,147.3
6.75,36.2
6.463,20.82
6.259,0.118
6.628,0.0
6.88,0.0
6.666,0.0
6.274,0.0
6.231,0.0
5.865,0.0
5.933,0.0
6.17,0.0
6.017,2.733
5.957,11.7
6.088,20.71
6.923,137.3
7.976,458.7
8.64,-9999.0
9.49,-9999.0
9.34,-9999.0
9.58,-9999.0
8.94,-9999.0
8.68,473.4
7.983,247.3
7.249,126.7
6.408,53.42
5.802,10.44
4.966,0.241
4.849,0.0
4.909,0.0
4.192,0.0
4.115,0.0
4.623,0.0
4.582,0.0
4.394,0.0
3.974,0.0
3.332,5.219
2.858,37.97
4.349,172.3
4.887,284.1
7.321,728.8
9.43,-9999.0
10.0,-9999.0
10.31,-9999.0
11.7,-9999.0
11.76,-9999.0
11.39,507.2
11.14,229.9
10.21,109.2
9.25,80.4
8.26,19.76
7.634,0.118
6.888,0.0
6.133,0.0
5.468,0.0
5.391,0.0
6.035,0.0
6.188,0.0
6.081,0.0
5.817,0.0
5.575,5.606
5.657,55.65
6.401,134.3
8.45,552.2
10.61,839.0
13.26,998.0
14.55,1100.0
16.03,1137.0
16.91,1109.0
17.42,1019.0
17.79,661.0
17.24,77.26
16.6,58.94
14.57,92.2
11.29,18.13
9.55,0.314
10.13,0.0
10.63,0.0
11.14,0.0
10.94,0.0
10.66,0.0
9.62,0.0
9.51,0.0
10.34,0.0
10.44,5.952
10.36,24.79
12.92,60.06
18.2,559.5
21.4,840.0
23.98,995.0
26.06,1093.0
26.25,1127.0
26.72,1091.0
26.71,1000.0
25.8,661.2
25.2,76.44
24.02,63.08
21.93,84.8
18.11,19.19
14.71,0.331
12.69,0.0
11.39,0.0
10.61,0.0
9.81,0.0
8.31,0.0
8.21,0.0
7.931,0.0
7.355,0.0
7.278,5.735
9.31,23.73
14.8,61.14
20.22,553.8
23.89,824.0
24.83,976.0
24.5,1079.0
24.56,954.0
23.91,-9999.0
22.79,838.0
20.81,284.9
21.27,232.5
20.47,245.8
18.89,90.0
15.93,12.62
13.82,0.247
12.75,0.0
11.63,0.0
10.55,0.0
9.31,0.0
8.74,0.0
8.68,0.0
6.969,0.0
5.708,0.0
4.46,12.26
6.423,81.1
11.75,194.9
15.24,485.1
18.98,815.0
19.63,891.0
21.34,1083.0
20.67,1125.0
20.13,1028.0
20.13,925.0
19.45,657.7
17.49,89.4
16.6,68.66
14.97,64.33
12.0,21.11
9.56,0.336
8.75,0.0
8.28,0.0
7.142,0.0
5.738,0.0
4.557,0.0
3.694,0.0
2.756,0.0
2.21,0.0
2.689,5.17
5.244,21.45
10.94,70.42
15.58,564.6
18.44,848.0
20.37,999.0
21.25,1086.0
21.81,1115.0
22.19,1109.0
21.91,812.0
20.51,395.1
20.29,229.0
19.24,95.5
17.92,67.22
14.81,21.3
11.32,0.527
9.38,0.0
8.03,0.0
6.898,0.0
5.737,0.0
5.423,0.0
5.541,0.0
4.948,0.0
4.507,0.0
4.322,5.203
6.177,21.11
10.44,76.65
14.93,563.9
18.22,846.0
19.65,997.0
20.51,1092.0
20.87,1132.0
21.45,1105.0
21.0,986.0
19.93,643.8
18.78,141.4
17.34,119.8
14.91,91.4
13.81,35.85
13.45,0.942
12.76,0.0
11.37,0.0
8.22,0.0
7.017,0.0
8.17,0.0
7.375,0.0
7.138,0.0
4.761,0.0
4.412,5.068
4.765,12.34
5.048,37.48
5.301,47.35
6.112,111.9
6.369,117.0
6.494,94.0
6.109,141.5
6.684,-9999.0
7.354,-9999.0
6.594,199.3
5.485,92.5
5.131,86.7
4.627,37.04
4.206,13.36
3.553,0.376
3.552,0.0
3.514,0.0
3.218,0.0
3.265,0.0
3.46,0.0
3.376,0.0
3.142,0.0
3.378,0.0
3.336,5.888
3.378,67.7
3.944,134.7
3.908,231.4
5.259,504.3
6.603,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
-9999.0,-9999.0
10.91,1094.0
12.3,1164.0
12.89,1044.0
12.85,940.0
11.57,595.6
9.94,225.0
8.92,135.5
8.06,80.0
7.056,29.22
5.805,0.572
5.112,0.0
